公司代號,投資公司名稱,投資公司英文全稱,英文簡稱,境外投資公司名稱,境外子公司名稱,地區別代號,FACILITY_NAME,ICIS_FACILITY_ID,NPDES_ID,資料來源,匹配分數,匹配英文名稱,匹配英文名稱類型,NPDES_VIOLATION_ID,VIOLATION_TYPE_CODE,VIOLATION_CODE,VIOLATION_DESC,SINGLE_EVENT_VIOLATION_DATE,SINGLE_EVENT_END_DATE,SINGLE_EVENT_VIOLATION_COMMENT,SINGLE_EVENT_AGENCY_TYPE_CODE,RNC_DETECTION_CODE,RNC_DETECTION_DESC,RNC_DETECTION_DATE,RNC_RESOLUTION_CODE,RNC_RESOLUTION_DESC,RNC_RESOLUTION_DATE,VIOLATION_TYPE,VIOLATION_TYPE_DESC,COMP_SCHEDULE_EVENT_ID,COMP_SCHEDULE_NMBR,SCHEDULE_EVENT_CODE,SCHEDULE_EVENT_DESC,SCHEDULE_DATE,ACTUAL_DATE,REPORT_RECEIVED_DATE,PERM_SCHEDULE_EVENT_ID,VERSION_NMBR,ACTIVITY_ID,PERM_FEATURE_NMBR,PERMIT_ACTIVITY_ID,LIMIT_SET_DESIGNATOR,MONITORING_LOCATION_CODE,DMR_FORM_VALUE_ID,DMR_VALUE_NMBR,DMR_VALUE_ID,DMR_PARAMETER_ID,NODI_CODE,ADJUSTED_DMR_VALUE_NMBR,LIMIT_VALUE_STANDARD_UNITS,PARAMETER_CODE,PARAMETER_DESC,STANDARD_UNIT_CODE,STANDARD_UNIT_DESC,MONITORING_PERIOD_END_DATE,NMBR_OF_REPORT,EXCEEDENCE_PCT,VALUE_QUALIFIER_CODE,UNIT_CODE,VALUE_RECEIVED_DATE,DAYS_LATE,ADJUSTED_DMR_STANDARD_UNITS,LIMIT_ID,DMR_VALUE_STANDARD_UNITS,VALUE_TYPE_CODE,STATISTICAL_BASE_CODE,STATISTICAL_BASE_MONTHLY_AVG,STATISTICAL_BASE_SHORT_DESC
2752,豆府股份有限公司,"Tofu Restaurant Co., Ltd.",TOFU,,,211--美國,TO-FU RESTAURANT,400032963,NY0222186,MOPS英文名稱匹配,97,TOFU RESTAURANT,英文全稱,600911217.0,,D80,"DMR, Monitor Only - Overdue",,,,,,,,,,,EFF,Effluent Violations,,,,,,,,,1.0,400028444.0,GMW,400028444.0,2,I,443782111.0,90.0,424219141.0,408756422.0,,,,72025,Depth of pond or reservoir in feet,46,m,09/30/1993,3.0,,,,11/29/1993,32.0,,400242061.0,295.2,Q2,SE,N,Single Rdg
2752,豆府股份有限公司,"Tofu Restaurant Co., Ltd.",TOFU,,,211--美國,TO-FU RESTAURANT,400032963,NY0222186,MOPS英文名稱匹配,97,TOFU RESTAURANT,英文全稱,600911213.0,,D80,"DMR, Monitor Only - Overdue",,,,,,,,,,,EFF,Effluent Violations,,,,,,,,,1.0,400028444.0,GMW,400028444.0,1,I,443780551.0,90.0,424218316.0,408756110.0,,,,72025,Depth of pond or reservoir in feet,46,m,09/30/1993,3.0,,,,11/29/1993,32.0,,400242051.0,295.2,Q2,SE,N,Single Rdg
2752,豆府股份有限公司,"Tofu Restaurant Co., Ltd.",TOFU,,,211--美國,TO-FU RESTAURANT,400032963,NY0222186,MOPS英文名稱匹配,97,TOFU RESTAURANT,英文全稱,401633621.0,,E90,"DMR, Limited - Numeric Violation",,,,,,,,,,,EFF,Effluent Violations,,,,,,,,,1.0,400028444.0,001,400028444.0,M,1,443776572.0,6.4,424216502.0,408755314.0,,,6.5,00400,pH,12,SU,10/31/1994,1.0,,,,11/25/1994,,,400242039.0,6.4,C1,ME,,MINIMUM
2752,豆府股份有限公司,"Tofu Restaurant Co., Ltd.",TOFU,,,211--美國,TO-FU RESTAURANT,400032963,NY0222186,MOPS英文名稱匹配,97,TOFU RESTAURANT,英文全稱,600886307.0,,D80,"DMR, Monitor Only - Overdue",,,,,K,"Non-receipt Violation, Non-Monthly Average",05/28/1997,2,RE - Back into Compliance,08/29/2000,EFF,Effluent Violations,,,,,,,,,1.0,400028444.0,GMW,400028444.0,2,I,443781404.0,,424219644.0,408756280.0,R,,,00615,"Nitrogen, nitrite total [as N]",19,mg/L,03/31/1997,3.0,,,,08/29/2000,1219.0,,400242057.0,,C3,QB,N,QRTR MAX
2752,豆府股份有限公司,"Tofu Restaurant Co., Ltd.",TOFU,,,211--美國,TO-FU RESTAURANT,400032963,NY0222186,MOPS英文名稱匹配,97,TOFU RESTAURANT,英文全稱,401633933.0,,E90,"DMR, Limited - Numeric Violation",,,,,,,,,,,EFF,Effluent Violations,,,,,,,,,1.0,400028444.0,002,400028444.0,M,1,443778909.0,94.4,424217439.0,408755781.0,,,10.0,00600,"Nitrogen, total [as N]",19,mg/L,01/31/1994,1.0,844.0,,,02/25/1994,,,400242043.0,94.4,C3,DD,N,DAILY MX
2752,豆府股份有限公司,"Tofu Restaurant Co., Ltd.",TOFU,,,211--美國,TO-FU RESTAURANT,400032963,NY0222186,MOPS英文名稱匹配,97,TOFU RESTAURANT,英文全稱,401633568.0,,E90,"DMR, Limited - Numeric Violation",,,,,,,,,,,EFF,Effluent Violations,,,,,,,,,1.0,400028444.0,001,400028444.0,M,1,443777119.0,65.0,424216359.0,408755423.0,,,10.0,00600,"Nitrogen, total [as N]",19,mg/L,12/31/1993,1.0,550.0,,,01/25/1994,,,400242040.0,65.0,C3,DD,N,DAILY MX
2752,豆府股份有限公司,"Tofu Restaurant Co., Ltd.",TOFU,,,211--美國,TO-FU RESTAURANT,400032963,NY0222186,MOPS英文名稱匹配,97,TOFU RESTAURANT,英文全稱,401633898.0,,E90,"DMR, Limited - Numeric Violation",,,,,,,,,,,EFF,Effluent Violations,,,,,,,,,1.0,400028444.0,002,400028444.0,M,1,443778884.0,83.8,424217364.0,408755776.0,,,10.0,00600,"Nitrogen, total [as N]",19,mg/L,08/31/1993,1.0,738.0,,,09/25/1993,,,400242043.0,83.8,C3,DD,N,DAILY MX
2752,豆府股份有限公司,"Tofu Restaurant Co., Ltd.",TOFU,,,211--美國,TO-FU RESTAURANT,400032963,NY0222186,MOPS英文名稱匹配,97,TOFU RESTAURANT,英文全稱,401633773.0,,E90,"DMR, Limited - Numeric Violation",,,,,,,,,,,EFF,Effluent Violations,,,,,,,,,1.0,400028444.0,001,400028444.0,M,1,443777289.0,35.0,424216869.0,408755457.0,,,10.0,00600,"Nitrogen, total [as N]",19,mg/L,10/31/1996,1.0,250.0,,,12/16/1996,18.0,,400242040.0,35.0,C3,DD,N,DAILY MX
2752,豆府股份有限公司,"Tofu Restaurant Co., Ltd.",TOFU,,,211--美國,TO-FU RESTAURANT,400032963,NY0222186,MOPS英文名稱匹配,97,TOFU RESTAURANT,英文全稱,401633938.0,,E90,"DMR, Limited - Numeric Violation",,,,,,,,,,,EFF,Effluent Violations,,,,,,,,,1.0,400028444.0,002,400028444.0,M,1,443778914.0,44.0,424217454.0,408755782.0,,,10.0,00600,"Nitrogen, total [as N]",19,mg/L,02/28/1994,1.0,340.0,,,03/25/1994,,,400242043.0,44.0,C3,DD,N,DAILY MX
2752,豆府股份有限公司,"Tofu Restaurant Co., Ltd.",TOFU,,,211--美國,TO-FU RESTAURANT,400032963,NY0222186,MOPS英文名稱匹配,97,TOFU RESTAURANT,英文全稱,600918703.0,,D80,"DMR, Monitor Only - Overdue",,,,,K,"Non-receipt Violation, Non-Monthly Average",11/27/1993,2,RE - Back into Compliance,11/29/1993,EFF,Effluent Violations,,,,,,,,,1.0,400028444.0,GMW,400028444.0,2,I,443782309.0,0.01,424219149.0,408756461.0,,,,82230,Ammonia & ammonium- total,19,mg/L,09/30/1993,3.0,,<,,11/29/1993,32.0,,400242062.0,0.01,C3,QB,N,QRTR MAX
2752,豆府股份有限公司,"Tofu Restaurant Co., Ltd.",TOFU,,,211--美國,TO-FU RESTAURANT,400032963,NY0222186,MOPS英文名稱匹配,97,TOFU RESTAURANT,英文全稱,600880704.0,,D90,"DMR, Limited - Overdue",,,,,K,"Non-receipt Violation, Non-Monthly Average",04/30/1995,2,RE - Back into Compliance,05/18/1995,EFF,Effluent Violations,,,,,,,,,1.0,400028444.0,002,400028444.0,M,1,443778974.0,,424217634.0,408755794.0,C,,10.0,00600,"Nitrogen, total [as N]",19,mg/L,02/28/1995,1.0,,,,05/18/1995,50.0,,400242043.0,,C3,DD,N,DAILY MX
2752,豆府股份有限公司,"Tofu Restaurant Co., Ltd.",TOFU,,,211--美國,TO-FU RESTAURANT,400032963,NY0222186,MOPS英文名稱匹配,97,TOFU RESTAURANT,英文全稱,401633563.0,,E90,"DMR, Limited - Numeric Violation",,,,,,,,,,,EFF,Effluent Violations,,,,,,,,,1.0,400028444.0,001,400028444.0,M,1,443777114.0,59.5,424216344.0,408755422.0,,,10.0,00600,"Nitrogen, total [as N]",19,mg/L,11/30/1993,1.0,495.0,,,12/25/1993,,,400242040.0,59.5,C3,DD,N,DAILY MX
2752,豆府股份有限公司,"Tofu Restaurant Co., Ltd.",TOFU,,,211--美國,TO-FU RESTAURANT,400032963,NY0222186,MOPS英文名稱匹配,97,TOFU RESTAURANT,英文全稱,600887056.0,,D80,"DMR, Monitor Only - Overdue",,,,,K,"Non-receipt Violation, Non-Monthly Average",05/28/1997,2,RE - Back into Compliance,08/29/2000,EFF,Effluent Violations,,,,,,,,,1.0,400028444.0,GMW,400028444.0,2,I,443781794.0,,424219654.0,408756358.0,R,,,00625,"Nitrogen, Kjeldahl, total [as N]",19,mg/L,03/31/1997,3.0,,,,08/29/2000,1219.0,,400242059.0,,C3,QB,N,QRTR MAX
2752,豆府股份有限公司,"Tofu Restaurant Co., Ltd.",TOFU,,,211--美國,TO-FU RESTAURANT,400032963,NY0222186,MOPS英文名稱匹配,97,TOFU RESTAURANT,英文全稱,401633828.0,,E90,"DMR, Limited - Numeric Violation",,,,,,,,,,,EFF,Effluent Violations,,,,,,,,,1.0,400028444.0,002,400028444.0,M,1,443778819.0,71.6,424217169.0,408755763.0,,,10.0,00600,"Nitrogen, total [as N]",19,mg/L,07/31/1992,1.0,616.0,,,08/25/1992,,,400242043.0,71.6,C3,DD,N,DAILY MX
2752,豆府股份有限公司,"Tofu Restaurant Co., Ltd.",TOFU,,,211--美國,TO-FU RESTAURANT,400032963,NY0222186,MOPS英文名稱匹配,97,TOFU RESTAURANT,英文全稱,600846569.0,,D90,"DMR, Limited - Overdue",,,,,N,Non-Receipt of DMR/Schedule Report,03/30/1995,2,RE - Back into Compliance,04/06/1995,EFF,Effluent Violations,,,,,,,,,1.0,400028444.0,001,400028444.0,M,1,443775990.0,400.0,424216540.0,408755198.0,,,0.000625,00056,Flow rate,03,MGD,01/31/1995,1.0,,,,04/06/1995,36.0,,400242038.0,0.0004,Q1,3B,A,30DA ARI
2752,豆府股份有限公司,"Tofu Restaurant Co., Ltd.",TOFU,,,211--美國,TO-FU RESTAURANT,400032963,NY0222186,MOPS英文名稱匹配,97,TOFU RESTAURANT,英文全稱,401633713.0,,E90,"DMR, Limited - Numeric Violation",,,,,,,,,,,EFF,Effluent Violations,,,,,,,,,1.0,400028444.0,001,400028444.0,M,1,443777239.0,68.0,424216719.0,408755447.0,,,10.0,00600,"Nitrogen, total [as N]",19,mg/L,12/31/1995,1.0,580.0,,,01/25/1996,,,400242040.0,68.0,C3,DD,N,DAILY MX
2752,豆府股份有限公司,"Tofu Restaurant Co., Ltd.",TOFU,,,211--美國,TO-FU RESTAURANT,400032963,NY0222186,MOPS英文名稱匹配,97,TOFU RESTAURANT,英文全稱,600846568.0,,D90,"DMR, Limited - Overdue",,,,,N,Non-Receipt of DMR/Schedule Report,04/30/1995,2,RE - Back into Compliance,05/15/1995,EFF,Effluent Violations,,,,,,,,,1.0,400028444.0,001,400028444.0,M,1,443775995.0,400.0,424216555.0,408755199.0,,,0.000625,00056,Flow rate,03,MGD,02/28/1995,1.0,,,,05/15/1995,47.0,,400242038.0,0.0004,Q1,3B,A,30DA ARI
2752,豆府股份有限公司,"Tofu Restaurant Co., Ltd.",TOFU,,,211--美國,TO-FU RESTAURANT,400032963,NY0222186,MOPS英文名稱匹配,97,TOFU RESTAURANT,英文全稱,600886305.0,,D80,"DMR, Monitor Only - Overdue",,,,,K,"Non-receipt Violation, Non-Monthly Average",11/27/1991,2,RE - Back into Compliance,08/29/2000,EFF,Effluent Violations,,,,,,,,,1.0,400028444.0,GMW,400028444.0,1,I,443779734.0,,424218019.0,408755946.0,R,,,00615,"Nitrogen, nitrite total [as N]",19,mg/L,09/30/1991,3.0,,,,08/29/2000,3227.0,,400242047.0,,C3,QB,N,QRTR MAX
2752,豆府股份有限公司,"Tofu Restaurant Co., Ltd.",TOFU,,,211--美國,TO-FU RESTAURANT,400032963,NY0222186,MOPS英文名稱匹配,97,TOFU RESTAURANT,英文全稱,401633453.0,,E90,"DMR, Limited - Numeric Violation",,,,,N,Non-Receipt of DMR/Schedule Report,03/29/1992,9,RE - Manual by Back into Compliance/Administratively Resolved,04/23/1992,EFF,Effluent Violations,,,,,,,,,1.0,400028444.0,001,400028444.0,M,1,443777004.0,134.2,424216014.0,408755400.0,,,10.0,00600,"Nitrogen, total [as N]",19,mg/L,01/31/1992,1.0,1242.0,,,02/25/1992,,,400242040.0,134.2,C3,DD,N,DAILY MX
2752,豆府股份有限公司,"Tofu Restaurant Co., Ltd.",TOFU,,,211--美國,TO-FU RESTAURANT,400032963,NY0222186,MOPS英文名稱匹配,97,TOFU RESTAURANT,英文全稱,600911215.0,,D80,"DMR, Monitor Only - Overdue",,,,,,,,,,,EFF,Effluent Violations,,,,,,,,,1.0,400028444.0,GMW,400028444.0,1,I,443780511.0,,424218036.0,408756102.0,R,,,72025,Depth of pond or reservoir in feet,46,m,09/30/1991,3.0,,,,08/29/2000,3227.0,,400242051.0,,Q2,SE,N,Single Rdg
2752,豆府股份有限公司,"Tofu Restaurant Co., Ltd.",TOFU,,,211--美國,TO-FU RESTAURANT,400032963,NY0222186,MOPS英文名稱匹配,97,TOFU RESTAURANT,英文全稱,401634063.0,,E90,"DMR, Limited - Numeric Violation",,,,,,,,,,,EFF,Effluent Violations,,,,,,,,,1.0,400028444.0,002,400028444.0,M,1,443779014.0,38.6,424217754.0,408755802.0,,,10.0,00600,"Nitrogen, total [as N]",19,mg/L,10/31/1995,1.0,286.0,,,11/25/1995,,,400242043.0,38.6,C3,DD,N,DAILY MX
2752,豆府股份有限公司,"Tofu Restaurant Co., Ltd.",TOFU,,,211--美國,TO-FU RESTAURANT,400032963,NY0222186,MOPS英文名稱匹配,97,TOFU RESTAURANT,英文全稱,401634026.0,,E90,"DMR, Limited - Numeric Violation",,,,,,,,,,,EFF,Effluent Violations,,,,,,,,,1.0,400028444.0,002,400028444.0,M,1,443778397.0,5.9,424217687.0,408755679.0,,,6.5,00400,pH,12,SU,06/30/1995,1.0,,,,07/25/1995,,,400242042.0,5.9,C1,ME,,MINIMUM
2752,豆府股份有限公司,"Tofu Restaurant Co., Ltd.",TOFU,,,211--美國,TO-FU RESTAURANT,400032963,NY0222186,MOPS英文名稱匹配,97,TOFU RESTAURANT,英文全稱,600846576.0,,D90,"DMR, Limited - Overdue",,,,,N,Non-Receipt of DMR/Schedule Report,07/28/1991,0,RE - Automated Administratively Resolved (DMR Non-Receipt Violations),07/28/1992,EFF,Effluent Violations,,,,,,,,,1.0,400028444.0,001,400028444.0,M,1,443775770.0,,424215880.0,408755154.0,8,,0.000625,00056,Flow rate,03,MGD,05/31/1991,1.0,,,,06/25/1991,,,400242038.0,,Q1,3B,A,30DA ARI
2752,豆府股份有限公司,"Tofu Restaurant Co., Ltd.",TOFU,,,211--美國,TO-FU RESTAURANT,400032963,NY0222186,MOPS英文名稱匹配,97,TOFU RESTAURANT,英文全稱,401633953.0,,E90,"DMR, Limited - Numeric Violation",,,,,,,,,,,EFF,Effluent Violations,,,,,,,,,1.0,400028444.0,002,400028444.0,M,1,443778929.0,11.0,424217499.0,408755785.0,,,10.0,00600,"Nitrogen, total [as N]",19,mg/L,05/31/1994,1.0,10.0,,,06/25/1994,,,400242043.0,11.0,C3,DD,N,DAILY MX
2752,豆府股份有限公司,"Tofu Restaurant Co., Ltd.",TOFU,,,211--美國,TO-FU RESTAURANT,400032963,NY0222186,MOPS英文名稱匹配,97,TOFU RESTAURANT,英文全稱,401633748.0,,E90,"DMR, Limited - Numeric Violation",,,,,,,,,,,EFF,Effluent Violations,,,,,,,,,1.0,400028444.0,001,400028444.0,M,1,443777269.0,63.0,424216809.0,408755453.0,,,10.0,00600,"Nitrogen, total [as N]",19,mg/L,06/30/1996,1.0,530.0,,,07/19/1996,19.0,,400242040.0,63.0,C3,DD,N,DAILY MX
2752,豆府股份有限公司,"Tofu Restaurant Co., Ltd.",TOFU,,,211--美國,TO-FU RESTAURANT,400032963,NY0222186,MOPS英文名稱匹配,97,TOFU RESTAURANT,英文全稱,401633808.0,,E90,"DMR, Limited - Numeric Violation",,,,,,,,,,,EFF,Effluent Violations,,,,,,,,,1.0,400028444.0,002,400028444.0,M,1,443778799.0,149.8,424217109.0,408755759.0,,,10.0,00600,"Nitrogen, total [as N]",19,mg/L,03/31/1992,1.0,1398.0,,,04/25/1992,,,400242043.0,149.8,C3,DD,N,DAILY MX
2752,豆府股份有限公司,"Tofu Restaurant Co., Ltd.",TOFU,,,211--美國,TO-FU RESTAURANT,400032963,NY0222186,MOPS英文名稱匹配,97,TOFU RESTAURANT,英文全稱,401633848.0,,E90,"DMR, Limited - Numeric Violation",,,,,,,,,,,EFF,Effluent Violations,,,,,,,,,1.0,400028444.0,002,400028444.0,M,1,443778839.0,56.0,424217229.0,408755767.0,,,10.0,00600,"Nitrogen, total [as N]",19,mg/L,11/30/1992,1.0,460.0,,,12/25/1992,,,400242043.0,56.0,C3,DD,N,DAILY MX
2752,豆府股份有限公司,"Tofu Restaurant Co., Ltd.",TOFU,,,211--美國,TO-FU RESTAURANT,400032963,NY0222186,MOPS英文名稱匹配,97,TOFU RESTAURANT,英文全稱,401633823.0,,E90,"DMR, Limited - Numeric Violation",,,,,,,,,,,EFF,Effluent Violations,,,,,,,,,1.0,400028444.0,002,400028444.0,M,1,443778814.0,97.1,424217154.0,408755762.0,,,10.0,00600,"Nitrogen, total [as N]",19,mg/L,06/30/1992,1.0,871.0,,,07/25/1992,,,400242043.0,97.1,C3,DD,N,DAILY MX
2752,豆府股份有限公司,"Tofu Restaurant Co., Ltd.",TOFU,,,211--美國,TO-FU RESTAURANT,400032963,NY0222186,MOPS英文名稱匹配,97,TOFU RESTAURANT,英文全稱,600857839.0,,D90,"DMR, Limited - Overdue",,,,,,,,,,,EFF,Effluent Violations,,,,,,,,,1.0,400028444.0,002,400028444.0,M,1,443778502.0,,424218002.0,408755700.0,R,,6.5,00400,pH,12,SU,03/31/1997,1.0,,,,08/29/2000,1219.0,,400242042.0,,C1,ME,,MINIMUM
2752,豆府股份有限公司,"Tofu Restaurant Co., Ltd.",TOFU,,,211--美國,TO-FU RESTAURANT,400032963,NY0222186,MOPS英文名稱匹配,97,TOFU RESTAURANT,英文全稱,401633923.0,,E90,"DMR, Limited - Numeric Violation",,,,,,,,,,,EFF,Effluent Violations,,,,,,,,,1.0,400028444.0,002,400028444.0,M,1,443778904.0,95.3,424217424.0,408755780.0,,,10.0,00600,"Nitrogen, total [as N]",19,mg/L,12/31/1993,1.0,853.0,,,01/25/1994,,,400242043.0,95.3,C3,DD,N,DAILY MX
2752,豆府股份有限公司,"Tofu Restaurant Co., Ltd.",TOFU,,,211--美國,TO-FU RESTAURANT,400032963,NY0222186,MOPS英文名稱匹配,97,TOFU RESTAURANT,英文全稱,401633853.0,,E90,"DMR, Limited - Numeric Violation",,,,,,,,,,,EFF,Effluent Violations,,,,,,,,,1.0,400028444.0,002,400028444.0,M,1,443778844.0,72.3,424217244.0,408755768.0,,,10.0,00600,"Nitrogen, total [as N]",19,mg/L,12/31/1992,1.0,623.0,,,01/25/1993,,,400242043.0,72.3,C3,DD,N,DAILY MX
2752,豆府股份有限公司,"Tofu Restaurant Co., Ltd.",TOFU,,,211--美國,TO-FU RESTAURANT,400032963,NY0222186,MOPS英文名稱匹配,97,TOFU RESTAURANT,英文全稱,401633558.0,,E90,"DMR, Limited - Numeric Violation",,,,,,,,,,,EFF,Effluent Violations,,,,,,,,,1.0,400028444.0,001,400028444.0,M,1,443777109.0,90.6,424216329.0,408755421.0,,,10.0,00600,"Nitrogen, total [as N]",19,mg/L,10/31/1993,1.0,806.0,,,11/25/1993,,,400242040.0,90.6,C3,DD,N,DAILY MX
2752,豆府股份有限公司,"Tofu Restaurant Co., Ltd.",TOFU,,,211--美國,TO-FU RESTAURANT,400032963,NY0222186,MOPS英文名稱匹配,97,TOFU RESTAURANT,英文全稱,401633863.0,,E90,"DMR, Limited - Numeric Violation",,,,,,,,,,,EFF,Effluent Violations,,,,,,,,,1.0,400028444.0,002,400028444.0,M,1,443778854.0,58.3,424217274.0,408755770.0,,,10.0,00600,"Nitrogen, total [as N]",19,mg/L,02/28/1993,1.0,483.0,,,03/25/1993,,,400242043.0,58.3,C3,DD,N,DAILY MX
2752,豆府股份有限公司,"Tofu Restaurant Co., Ltd.",TOFU,,,211--美國,TO-FU RESTAURANT,400032963,NY0222186,MOPS英文名稱匹配,97,TOFU RESTAURANT,英文全稱,401633483.0,,E90,"DMR, Limited - Numeric Violation",,,,,,,,,,,EFF,Effluent Violations,,,,,,,,,1.0,400028444.0,001,400028444.0,M,1,443777034.0,101.0,424216104.0,408755406.0,,,10.0,00600,"Nitrogen, total [as N]",19,mg/L,07/31/1992,1.0,910.0,,,08/25/1992,,,400242040.0,101.0,C3,DD,N,DAILY MX
2752,豆府股份有限公司,"Tofu Restaurant Co., Ltd.",TOFU,,,211--美國,TO-FU RESTAURANT,400032963,NY0222186,MOPS英文名稱匹配,97,TOFU RESTAURANT,英文全稱,401634051.0,,E90,"DMR, Limited - Numeric Violation",,,,,,,,,,,EFF,Effluent Violations,,,,,,,,,1.0,400028444.0,002,400028444.0,M,1,443778412.0,6.3,424217732.0,408755682.0,,,6.5,00400,pH,12,SU,09/30/1995,1.0,,,,10/25/1995,,,400242042.0,6.3,C1,ME,,MINIMUM
2752,豆府股份有限公司,"Tofu Restaurant Co., Ltd.",TOFU,,,211--美國,TO-FU RESTAURANT,400032963,NY0222186,MOPS英文名稱匹配,97,TOFU RESTAURANT,英文全稱,401634123.0,,E90,"DMR, Limited - Numeric Violation",,,,,,,,,,,EFF,Effluent Violations,,,,,,,,,1.0,400028444.0,002,400028444.0,M,1,443779059.0,49.0,424217889.0,408755811.0,,,10.0,00600,"Nitrogen, total [as N]",19,mg/L,07/31/1996,1.0,390.0,,,09/13/1996,16.0,,400242043.0,49.0,C3,DD,N,DAILY MX
2752,豆府股份有限公司,"Tofu Restaurant Co., Ltd.",TOFU,,,211--美國,TO-FU RESTAURANT,400032963,NY0222186,MOPS英文名稱匹配,97,TOFU RESTAURANT,英文全稱,401633633.0,,E90,"DMR, Limited - Numeric Violation",,,,,,,,,,,EFF,Effluent Violations,,,,,,,,,1.0,400028444.0,001,400028444.0,M,1,443777174.0,50.0,424216524.0,408755434.0,,,10.0,00600,"Nitrogen, total [as N]",19,mg/L,11/30/1994,1.0,400.0,,,12/25/1994,,,400242040.0,50.0,C3,DD,N,DAILY MX
2752,豆府股份有限公司,"Tofu Restaurant Co., Ltd.",TOFU,,,211--美國,TO-FU RESTAURANT,400032963,NY0222186,MOPS英文名稱匹配,97,TOFU RESTAURANT,英文全稱,600885452.0,,D80,"DMR, Monitor Only - Overdue",,,,,K,"Non-receipt Violation, Non-Monthly Average",05/28/1997,2,RE - Back into Compliance,08/29/2000,EFF,Effluent Violations,,,,,,,,,1.0,400028444.0,GMW,400028444.0,2,I,443781209.0,,424219639.0,408756241.0,R,,,00610,"Nitrogen, ammonia total [as N]",19,mg/L,03/31/1997,3.0,,,,08/29/2000,1219.0,,400242056.0,,C3,QB,N,QRTR MAX
2752,豆府股份有限公司,"Tofu Restaurant Co., Ltd.",TOFU,,,211--美國,TO-FU RESTAURANT,400032963,NY0222186,MOPS英文名稱匹配,97,TOFU RESTAURANT,英文全稱,600857821.0,,D90,"DMR, Limited - Overdue",,,,,,,,,,,EFF,Effluent Violations,,,,,,,,,1.0,400028444.0,001,400028444.0,M,1,443776592.0,7.0,424216562.0,408755318.0,,,6.5,00400,pH,12,SU,02/28/1995,1.0,,,,05/15/1995,47.0,,400242039.0,7.0,C1,ME,,MINIMUM
2752,豆府股份有限公司,"Tofu Restaurant Co., Ltd.",TOFU,,,211--美國,TO-FU RESTAURANT,400032963,NY0222186,MOPS英文名稱匹配,97,TOFU RESTAURANT,英文全稱,3678534374.0,,D90,"DMR, Limited - Overdue",,,,,,,,,,,EFF,Effluent Violations,,,,,,,,,1.0,400028444.0,002,400028444.0,M,1,443778452.0,6.8,424217852.0,408755690.0,,,6.5,00400,pH,12,SU,05/31/1996,1.0,,,,08/01/1996,34.0,,400242042.0,6.8,C1,ME,,MINIMUM
2752,豆府股份有限公司,"Tofu Restaurant Co., Ltd.",TOFU,,,211--美國,TO-FU RESTAURANT,400032963,NY0222186,MOPS英文名稱匹配,97,TOFU RESTAURANT,英文全稱,401634128.0,,E90,"DMR, Limited - Numeric Violation",,,,,,,,,,,EFF,Effluent Violations,,,,,,,,,1.0,400028444.0,002,400028444.0,M,1,443779064.0,41.0,424217904.0,408755812.0,,,10.0,00600,"Nitrogen, total [as N]",19,mg/L,08/31/1996,1.0,310.0,,,10/16/1996,18.0,,400242043.0,41.0,C3,DD,N,DAILY MX
2752,豆府股份有限公司,"Tofu Restaurant Co., Ltd.",TOFU,,,211--美國,TO-FU RESTAURANT,400032963,NY0222186,MOPS英文名稱匹配,97,TOFU RESTAURANT,英文全稱,600886309.0,,D80,"DMR, Monitor Only - Overdue",,,,,K,"Non-receipt Violation, Non-Monthly Average",11/27/1991,2,RE - Back into Compliance,08/29/2000,EFF,Effluent Violations,,,,,,,,,1.0,400028444.0,GMW,400028444.0,2,I,443781294.0,,424218844.0,408756258.0,R,,,00615,"Nitrogen, nitrite total [as N]",19,mg/L,09/30/1991,3.0,,,,08/29/2000,3227.0,,400242057.0,,C3,QB,N,QRTR MAX
2752,豆府股份有限公司,"Tofu Restaurant Co., Ltd.",TOFU,,,211--美國,TO-FU RESTAURANT,400032963,NY0222186,MOPS英文名稱匹配,97,TOFU RESTAURANT,英文全稱,401633668.0,,E90,"DMR, Limited - Numeric Violation",,,,,,,,,,,EFF,Effluent Violations,,,,,,,,,1.0,400028444.0,001,400028444.0,M,1,443777204.0,75.0,424216614.0,408755440.0,,,10.0,00600,"Nitrogen, total [as N]",19,mg/L,05/31/1995,1.0,650.0,,,06/25/1995,,,400242040.0,75.0,C3,DD,N,DAILY MX
2752,豆府股份有限公司,"Tofu Restaurant Co., Ltd.",TOFU,,,211--美國,TO-FU RESTAURANT,400032963,NY0222186,MOPS英文名稱匹配,97,TOFU RESTAURANT,英文全稱,3678534372.0,,D90,"DMR, Limited - Overdue",,,,,K,"Non-receipt Violation, Non-Monthly Average",06/28/1996,2,RE - Back into Compliance,07/02/1996,EFF,Effluent Violations,,,,,,,,,1.0,400028444.0,002,400028444.0,M,1,443779044.0,71.0,424217844.0,408755808.0,,,10.0,00600,"Nitrogen, total [as N]",19,mg/L,04/30/1996,1.0,610.0,,,07/02/1996,35.0,,400242043.0,71.0,C3,DD,N,DAILY MX
